antibody_id,virus_id,neut
0PV-b.01,KER2018_11,0
0PV-b.01,KO426_T78_10,0
0PV-b.01,M02138,0
0PV-b.01,MB201_A1,1
0PV-b.01,MB539_2B7,0
0PV-b.01,MS208_A1,0
0PV-b.01,NKU3006_EC1,0
0PV-b.01,P1981_C5_3,0
0PV-b.01,PVO_4,0
0PV-b.01,Q168_A2,0
0PV-b.01,Q23_17,1
0PV-b.01,Q259_17,0
0PV-b.01,Q769_D22,0
0PV-b.01,Q842_D12,0
0PV-b.01,QH0692_42,0
0PV-b.01,QH209_14M_A2,0
0PV-b.01,R1166_C1,0
0PV-b.01,R2184_C4,0
0PV-b.01,R3265_C6,0
0PV-b.01,RHPA4259_7,0
0PV-b.01,SC422_8,0
0PV-b.01,SS1196_1,0
0PV-b.01,T250_4,0
0PV-b.01,T251_18,0
0PV-b.01,T255_34,0
0PV-b.01,T257_31,0
0PV-b.01,T278_50,0
0PV-b.01,T280_5,0
0PV-b.01,TH023_6,1
0PV-b.01,TH966_8,0
0PV-b.01,TH976_17,0
0PV-b.01,THRO4156,0
0PV-b.01,TRJO4551_58,0
0PV-b.01,TRO_11,0
0PV-b.01,TV1_29,0
0PV-b.01,TZA125_17,0
0PV-b.01,TZBD_02,0
0PV-b.01,UG021_16,0
0PV-b.01,UG024_2,0
0PV-b.01,UG037_8,0
0PV-b.01,WITO4160_33,0
0PV-b.01,X1193_C1,0
0PV-b.01,X1254_C3,0
0PV-b.01,X2088_C9,0
0PV-b.01,X2131_C1_B5,0
0PV-b.01,ZA012_29,0
0PV-b.01,ZM214_15,0
0PV-b.01,ZM249_1,0
0PV-b.01,ZM53_12,0
0PV-b.01,ZM55_28A,0
0PV-c.01,0013095_2_11,0
0PV-c.01,001428_2_42,0
0PV-c.01,0077_V1_C16,0
0PV-c.01,00836_2_5,0
0PV-c.01,0260_V5_C36,0
0PV-c.01,0330_V4_C3,0
0PV-c.01,0439_V5_C1,0
0PV-c.01,0815_V3_C3,1
0PV-c.01,0921_V2_C14,0
0PV-c.01,16055_2_3,0
0PV-c.01,16845_2_22,0
0PV-c.01,16936_2_21,0
0PV-c.01,191821_E6_1,0
0PV-c.01,231965_C1,0
0PV-c.01,235_47,0
0PV-c.01,242_14,1
0PV-c.01,246_F3_C10_2,0
0PV-c.01,247_23,0
0PV-c.01,25711_2_4,0
0PV-c.01,25925_2_22,0
0PV-c.01,26191_2_48,0
0PV-c.01,3016_V5_C45,0
0PV-c.01,3168_V4_C10,0
0PV-c.01,3337_V2_C6,0
0PV-c.01,3365_V2_C20,1
0PV-c.01,3415_V1_C1,0
0PV-c.01,3468_V1_C12,1
0PV-c.01,3637_V5_C3,0
0PV-c.01,3718_3_11,0
0PV-c.01,3873_V1_C24,0
0PV-c.01,3988_25,1
0PV-c.01,45_01DG5,0
0PV-c.01,57128_VRC15,0
0PV-c.01,6095_V1_C10,0
0PV-c.01,6101_1,0
0PV-c.01,620345_C1,0
0PV-c.01,6322_V4_C1,0
0PV-c.01,6471_V1_C16,0
0PV-c.01,6535_3,0
0PV-c.01,6540_V4_C1,0
0PV-c.01,6631_V3_C10,1
0PV-c.01,6785_V5_C14,0
0PV-c.01,89_6,1
0PV-c.01,928_28,0
0PV-c.01,92BR025_9,0
0PV-c.01,92RW020_2,1
0PV-c.01,96ZM651_02,1
0PV-c.01,A03349M1_VRC4A,0
0PV-c.01,A07412M1_VRC12,0
0PV-c.01,AC10_29,1
0PV-c.01,BAL_01,1
0PV-c.01,BB201_B42,1
0PV-c.01,BB539_2B13,0
0PV-c.01,BG505_W6M_C2,1
0PV-c.01,BJOX010000_06_2,0
0PV-c.01,BJOX028000_10_3,0
0PV-c.01,BR07,1
0PV-c.01,BS208_B1,0
0PV-c.01,BX08_16,1
0PV-c.01,C1080_C3,0
0PV-c.01,C2101_C1,0
0PV-c.01,C3347_C11,0
0PV-c.01,C4118_9,0
0PV-c.01,CAAN5342,0
0PV-c.01,CAP210_E8,0
0PV-c.01,CAP256_SU,0
0PV-c.01,CAP45_G3,0
0PV-c.01,CH038_12,0
0PV-c.01,CH070_1,0
0PV-c.01,CH181_12,0
0PV-c.01,CM244_EC1,0
0PV-c.01,CNE10,0
0PV-c.01,CNE12,0
0PV-c.01,CNE15,1
0PV-c.01,CNE19,1
0PV-c.01,CNE20,0
0PV-c.01,CNE3,0
0PV-c.01,CNE30,0
0PV-c.01,CNE31,0
0PV-c.01,CNE4,0
0PV-c.01,CNE40,1
0PV-c.01,CNE53,0
0PV-c.01,CNE55,0
0PV-c.01,CNE56,0
0PV-c.01,CNE58,0
0PV-c.01,CNE8,0
0PV-c.01,DJ263_8,0
0PV-c.01,DU151_02,0
0PV-c.01,DU156_12,0
0PV-c.01,DU172_17,0
0PV-c.01,DU422_1,0
0PV-c.01,H086_8,1
0PV-c.01,HT593_1,0
0PV-c.01,HXB2,1
0PV-c.01,JRCSF,0
0PV-c.01,JRFL,0
0PV-c.01,KER2018_11,0
0PV-c.01,KO426_T78_10,0
0PV-c.01,M02138,0
0PV-c.01,MB201_A1,1
0PV-c.01,MB539_2B7,0
0PV-c.01,MS208_A1,0
0PV-c.01,NKU3006_EC1,0
0PV-c.01,P1981_C5_3,0
0PV-c.01,PVO_4,0
0PV-c.01,Q168_A2,1
0PV-c.01,Q23_17,1
0PV-c.01,Q259_17,1
0PV-c.01,Q769_D22,0
0PV-c.01,Q842_D12,1
0PV-c.01,QH0692_42,0
0PV-c.01,QH209_14M_A2,1
0PV-c.01,R1166_C1,0
0PV-c.01,R2184_C4,0
0PV-c.01,R3265_C6,0
0PV-c.01,RHPA4259_7,0
0PV-c.01,SC422_8,0
0PV-c.01,SS1196_1,0
0PV-c.01,T250_4,0
0PV-c.01,T251_18,0
0PV-c.01,T255_34,0
0PV-c.01,T257_31,0
0PV-c.01,T278_50,0
0PV-c.01,T280_5,0
0PV-c.01,TH023_6,1
0PV-c.01,TH966_8,0
0PV-c.01,TH976_17,0
0PV-c.01,THRO4156,0
0PV-c.01,TRJO4551_58,0
0PV-c.01,TRO_11,0
0PV-c.01,TV1_29,1
0PV-c.01,TZA125_17,0
0PV-c.01,TZBD_02,0
0PV-c.01,UG021_16,0
0PV-c.01,UG024_2,0
0PV-c.01,UG037_8,0
0PV-c.01,WITO4160_33,0
0PV-c.01,X1193_C1,0
0PV-c.01,X1254_C3,0
0PV-c.01,X2088_C9,0
0PV-c.01,X2131_C1_B5,0
0PV-c.01,ZA012_29,0
0PV-c.01,ZM214_15,0
0PV-c.01,ZM249_1,1
0PV-c.01,ZM53_12,0
0PV-c.01,ZM55_28A,0
1-79,25925_2_22,0
1-79,6535_3,0
1-79,CAP45_G3,0
1-79,CAP88_6M_C10,0
1-79,CNE40,1
1-79,DJ263_8,0
1-79,DU156_12,0
1-79,DU422_1,0
1-79,JRCSF,1
1-79,JRFL,1
1-79,NAB01_C14,1
1-79,NAB01_C21_REV,1
1-79,NAB01_C24,1
1-79,NAB01_C24_REV,1
1-79,NAB01_PA,1
1-79,NAB13PRE_CL_9,1
1-79,PVO_4,0
1-79,Q23_17,0
1-79,QH0692_42,0
1-79,RHPA4259_7,0
1-79,SC422_8,0
1-79,SS1196_1,1
1-79,TRO_11,0
1-79,WITO4160_33,0
1-79,ZENV07_0504_15,0
1-79,ZENV32_0111_5,0
1-79,ZENV91_0505_12,0
1-79,ZENV92_1008_8,0
1-79,ZM214_15,0
1-79,ZM249_1,0
1-79,ZM53_12,0
10-1074,0013095_2_11,1
10-1074,001428_2_42,1
10-1074,0077_V1_C16,0
10-1074,00836_2_5,0
10-1074,0260_V5_C36,1
10-1074,0330_V4_C3,1
10-1074,036_BT_SGA4,1
10-1074,0439_V5_C1,0
10-1074,079_PBMC_SGA12,1
10-1074,0815_V3_C3,1
10-1074,0921_V2_C14,0
10-1074,093_LN_SGA9,1
10-1074,093_PBMC_SGA14,1
10-1074,0984_V2_C2,1
10-1074,1006_11_C3_1601,1
10-1074,102_AT_SGA1,1
10-1074,102_BT_SGA6,1
10-1074,1056_10_TA11_1826,1
10-1074,106_1_C_1_2,1
10-1074,106_1_C_2_9,1
10-1074,106_1_C_E3,1
10-1074,1143465_14,1
10-1074,126652V01_EC3,1
10-1074,126652V01_EC6,1
10-1074,1394_C9G1,1
10-1074,1536_BL_E6_1,1
10-1074,1536_V15_A12_4,0
10-1074,1536_V15_C11_2,0
10-1074,1536_V15_C7_1,0
10-1074,1536_V15_D11_4,1
10-1074,1536_V15_D12_1,0
10-1074,1536_V15_D6_1,1
10-1074,1536_V16_B1_3,0
10-1074,1536_V16_B7_3,0
10-1074,155_2_C_AD_8,0
10-1074,155_2_C_AF_6,0
10-1074,155_2_C_AK_10,0
10-1074,155_2_C_AS_2,0
10-1074,155_2_C_AS_6,1
10-1074,16055_2_3,0
10-1074,16845_2_22,1
10-1074,16936_2_21,1
10-1074,1811_B3_23,1
10-1074,186_TF_SGA9,1
10-1074,18814602_H8_F3,1
10-1074,19157834_V1,1
10-1074,191727_F6,1
10-1074,191821_E6_1,0
10-1074,191845_B11,1
10-1074,191882,1
10-1074,191955_A11,0
10-1074,19715820_A10_H2,1
10-1074,199_1_C_AA_4,1
10-1074,199_1_C_AG_1,1
10-1074,199_1_C_AG_7,1
10-1074,1HB1_D0_012016_B4_S3,1
10-1074,1HB1_D0_012016_C7_S6,1
10-1074,1HB1_D0_012016_F10_S11,1
10-1074,1HB1_W4_012016_D10_S47,0
10-1074,1HB1_W4_020416_H6_S65,0
10-1074,1HB2_D0_102315_C3_S1,1
10-1074,1HB2_D0_102315_C7_S2,1
10-1074,1HB2_D0_102615_B11_S13,1
10-1074,1HB2_D0_102615_C8_S18,1
10-1074,1HB2_D0_102615_E9_S22,1
10-1074,1HB2_W4_103015_A11_S74,0
10-1074,1HB2_W4_103015_C9_S80,0
10-1074,1HB2_W4_103015_D11_S85,0
10-1074,1HB2_W4_103015_D7_S84,0
10-1074,1HB2_W4_103015_F2_S88,0
10-1074,1HB3_D0_102315_G10_S34,1
10-1074,1HB3_D0_102915_B2_S49,1
10-1074,1HB3_D0_102915_C7_S56,1
10-1074,1HB3_W4_102815_F7_S45,0
10-1074,1HB3_W4_110215_C7_S50E,0
10-1074,1HB3_W4_110215_G3_S63,0
10-1074,1HC1_D0_061516_B5_S69,0
10-1074,1HC1_D0_061516_C4_S70,1
10-1074,1HC1_D0_070516_F10_S90,1
10-1074,1HC1_W4_070116_B8_S30,0
10-1074,1HC1_W4_070516PL2_B4_S96,0
10-1074,1HC1_W4_070516PL3_A3_S14,0
10-1074,1HC1_W4_071216_F7_S69,0
10-1074,1HC2_D0_012016_F5_S52,1
10-1074,1HC2_D0_012216_D1_S67,1
10-1074,1HC2_D0_012216_H10_S82,1
10-1074,1HC2_W4_012016_H12_S93,0
10-1074,1HC2_W4_012216_E4_S9,0
10-1074,1HC2_W4_012216_G5_S14,0
10-1074,1HC3_D0_012016_F7_S31,1
10-1074,1HC3_D0_012016_G2_S34,1
10-1074,1HC3_D0_012216_B1_S40,1
10-1074,1HC3_W4_012016_G1_S19,0
10-1074,1HC3_W4_012016_H5_S21,0
10-1074,1HC3_W4_012616_F1_S85,0
10-1074,1HD1_D0_012016_D6_S73,1
10-1074,1HD1_D0_012016_H4_S83,1
10-1074,1HD1_D0_012716_B1_S14,1
10-1074,1HD1_W4_012016_C11_S93,0
10-1074,1HD1_W4_012016_C12_S94,0
10-1074,1HD1_W4_012616_A6_S94,0
10-1074,1HD1_W4_012616_F9_S11,0
10-1074,1HD2_PREINF_051916_B4_S62,0
10-1074,1HD2_PREINF_051916_D8_S66,0
10-1074,1HD2_PREINF_051916_H4_S73,0
10-1074,1HD4K_D0_061516_E3_S53,1
10-1074,1HD4K_D0_061516_F7_S57,1
10-1074,1HD4K_D0_061616PL1_D4_S83,1
10-1074,1HD4K_D0_061616PL2_A4_S53,1
10-1074,1HD4K_D0_061616PL2_C2_S57,1
10-1074,1HD4K_W4_062316PL3_A3_S25,0
10-1074,1HD4K_W4_062316PL3_B1_S27,0
10-1074,1HD4K_W4_062316PL3_B9_S29,0
10-1074,1HD4K_W4_062316PL4_A11_S47,0
10-1074,1HD4K_W4_062316PL4_A3_S44,0
10-1074,1HD5K_W4_061416_A6_S32E,0
10-1074,1HD5K_W4_061616_A12_S44,0
10-1074,1HD5K_W4_061616_C11_S49,0
10-1074,1HD5K_W4_062916_A6_S61,0
10-1074,1HD6K_D0_061416_F12_S50,1
10-1074,1HD6K_D0_061616_C6_S21,1
10-1074,1HD6K_W4_070516_G5_S26,0
10-1074,1HD6K_W8_072616_D6_S65,0
10-1074,1HD6K_W8_072616_F2_S69,1
10-1074,1HD8K_D0_061616_B4_S93,1
10-1074,1HD8K_D0_062916_F6_S90,1
10-1074,1HD8K_W4_070116PL3_C6_S63,0
10-1074,1HD8K_W4_070116PL3_G12_S77,0
10-1074,1HD8K_W4_070116PL3_H8_S80,0
10-1074,1HD8K_W4_070116PL4_E1_S86,0
10-1074,1HD8K_W4_070116PL4_F7_S89,0
10-1074,1HD9K_D0_070816_B3_S30,0
10-1074,20198102_E9_G1,1
10-1074,20258279_V2,1
10-1074,20358510_01,1
10-1074,20721190,1
10-1074,20883229_C9_H6,1
10-1074,20915593,1
10-1074,21197826_V1,1
10-1074,21203310_G7_C3,1
10-1074,21492713_B11_E3,1
10-1074,21502011_F12_E2,1
10-1074,21561324_D3_B5,1
10-1074,2305_BL_H1_3,1
10-1074,2305_BL_H4_3,1
10-1074,2305_V7_E5_2,0
10-1074,2305_V7_F1_4,0
10-1074,2305_V7_G2_2,0
10-1074,2305_V7_G6_1,0
10-1074,2305_V7_G9_2,0
10-1074,2305_V7_H11_2,0
10-1074,231965_C1,1
10-1074,231966_C2,0
10-1074,2319_BL_B2_4,1
10-1074,2319_BL_E3_1,1
10-1074,2319_BL_F1_1,1
10-1074,2319_BL_H4_4,1
10-1074,2319_BL_H7_1,1
10-1074,2319_V7_C1_4,1
10-1074,2319_V7_D2_4,0
10-1074,2319_V7_H3_2,1
10-1074,235080_3G7_REV,1
10-1074,235_47,1
10-1074,242_14,0
10-1074,246_F3_C10_2,0
10-1074,247_23,0
10-1074,25711_2_4,1
10-1074,25925_2_22,1
10-1074,26191_2_48,1
10-1074,2869751_A4_D3,1
10-1074,2936_BL_B10_3,1
10-1074,2936_BL_C1_3,1
10-1074,2936_BL_E10_2,1
10-1074,2936_V9_A3_3,0
10-1074,2936_V9_B3_2,0
10-1074,2936_V9_B4_3,0
10-1074,2936_V9_C3_2,0
10-1074,2936_V9_C5_2,0
10-1074,2936_V9_E3_3,0
10-1074,2936_V9_F2_3,0
10-1074,2990_BL_E2_8,1
10-1074,2990_BL_F1_1,1
10-1074,2990_BL_G1_2,1
10-1074,2990_V7_B6_2,1
10-1074,2990_V7_C10_3,1
10-1074,2990_V7_C1_4,1
10-1074,2990_V7_C9_1,1
10-1074,2990_V7_D4_4,1
10-1074,2990_V7_F2_3,1
10-1074,3016_V5_C45,0
10-1074,3168_V4_C10,1
10-1074,318_BT_SGA1,1
10-1074,318_BT_SGA4,1
10-1074,318_TF_SGA2,1
10-1074,329_14_B4,1
10-1074,329_15_B1,1
10-1074,329_16_C1,1
10-1074,329_16_D5,1
10-1074,330_14_A12,1
10-1074,330_14_A20,1
10-1074,330_15_C36,1
10-1074,330_15_D36,1
10-1074,330_15_E36,1
10-1074,330_16_A2,1
10-1074,330_16_E6,1
10-1074,330_16_H2,1
10-1074,3337_V2_C6,1
10-1074,3365_V2_C20,1
10-1074,3415_V1_C1,0
10-1074,3426_V5_C17,1
10-1074,3468_V1_C12,1
10-1074,346_F4_D2_12,1
10-1074,3514597,1
10-1074,3603_C11_13,1
10-1074,3637_V5_C3,0
10-1074,3718_3_11,0
10-1074,3873_V1_C24,1
10-1074,3988_25,1
10-1074,4236_BL_C1_1,1
10-1074,4236_V11_D8_4,0
10-1074,4236_V9_G10_3,0
10-1074,451_TF_SGA2,1
10-1074,45_01DG5,1
10-1074,5257_BL_B12_4,0
10-1074,5257_BL_F4_4,0
10-1074,5257_V7_B12_3,0
10-1074,5257_V7_B9_2,0
10-1074,5257_V7_D2_1,0
10-1074,5257_V7_D6_1,0
10-1074,5257_V7_D7_1,0
10-1074,5257_V7_E2_1,0
10-1074,5257_V7_G10_1,0
10-1074,556_F2_3_25,1
10-1074,569_F1_37_10,1
10-1074,57128_VRC15,1
10-1074,6022_V7_C24,1
10-1074,6041_V3_C23,0
10-1074,6095_V1_C10,0
10-1074,6101_1,1
10-1074,6113_BL_A3_4,1
10-1074,6113_BL_D6_4,1
10-1074,6113_V14_A10_1,1
10-1074,6113_V14_A11_1,1
10-1074,6113_V14_C7_3,1
10-1074,6113_V14_D8_2,1
10-1074,6113_V14_E1_2,1
10-1074,6113_V14_G11_1,1
10-1074,611_D14_MI10,1
10-1074,620345_C1,0
10-1074,62357_14_D3_4589,0
10-1074,6240_08_TA5_4622,1
10-1074,6244_13_B5_4567,1
10-1074,6292_BL_A4_1,1
10-1074,6292_BL_B2_1,1
10-1074,6292_BL_C4_1,1
10-1074,6292_BL_D2_3,1
10-1074,6292_BL_D4_1,1
10-1074,6292_BL_G2_1,1
10-1074,6292_BL_H4_2,1
10-1074,6292_V7_A11_1,0
10-1074,6292_V7_A6_1,0
10-1074,6292_V7_B9_2,0
10-1074,6292_V7_C8_1,1
10-1074,6292_V7_F10_2,0
10-1074,6292_V7_F5_2,0
10-1074,6292_V7_G10_4,0
10-1074,6292_V7_H7_4,0
10-1074,6322_V4_C1,0
10-1074,6471_V1_C16,1
10-1074,6480_V4_C25,1
10-1074,651_AT_SGA2,1
10-1074,651_AT_SGA5,1
10-1074,651_AT_SGA8,1
10-1074,651_LN_C40,1
10-1074,6535_3,1
10-1074,6540_V4_C1,0
10-1074,6592_V7_C25,1
10-1074,6631_V3_C10,1
10-1074,6775_BL_B10_3,1
10-1074,6775_BL_E3_3,1
10-1074,6775_BL_G10_2,1
10-1074,6775_BL_G3_4,1
10-1074,6775_BL_H10_4,1
10-1074,6775_BL_H7_3,1
10-1074,6775_V7_D2_4,0
10-1074,6775_V7_D3_3,0
10-1074,6775_V7_D7_3,0
10-1074,6785_V5_C14,1
10-1074,6811_V7_C18,1
10-1074,693_1969_V11_A11_4_REBOUND,0
10-1074,693_1969_V11_A4_2_REBOUND,1
10-1074,693_1969_V11_B11_2_REBOUND,1
10-1074,693_1969_V11_B12_1_REBOUND,1
10-1074,693_1969_V11_B1_7_REBOUND,1
10-1074,693_1969_V11_B3_1_REBOUND,1
10-1074,693_1969_V11_C11_4_REBOUND,1
10-1074,693_1969_V2_A11_1_BASELINE,1
10-1074,693_1969_V2_A2_3_BASELINE,1
10-1074,693_1969_V2_A7_1_BASELINE,1
10-1074,693_1969_V2_A9_1_BASELINE,1
10-1074,693_1969_V2_C3_11_BASELINE,1
10-1074,693_1969_V2_D8_3_BASELINE,1
10-1074,693_2215_V2_A6_3_BASELINE,0
10-1074,693_2215_V2_C1_2_BASELINE,0
10-1074,693_2215_V2_D11_9_BASELINE,0
10-1074,693_2215_V9_A7_1_REBOUND,0
10-1074,693_2215_V9_B9_1_REBOUND,0
10-1074,693_2215_V9_C11_1_REBOUND,0
10-1074,693_2215_V9_D2_4_REBOUND,0
10-1074,693_2215_V9_D7_3_REBOUND,0
10-1074,693_7312_V2_A2_2_BASELINE,1
10-1074,693_7312_V7_D8_8_REBOUND,0
10-1074,693_7312_V7_E8_4_REBOUND,0
10-1074,693_7989_V2_B4_4_BASELINE,1
10-1074,693_7989_V2_C4_4_1_BASELINE,1
10-1074,693_7989_V2_F1_2_BASELINE,1
10-1074,693_7989_V2_F9_4_BASELINE,1
10-1074,693_7989_V9_A4_1_REBOUND,0
10-1074,693_7989_V9_A7_1_REBOUND,1
10-1074,693_7989_V9_B1_1_REBOUND,0
10-1074,693_7989_V9_B8_14_REBOUND,0
10-1074,693_7989_V9_D8_1_REBOUND,1
10-1074,6952_V1_C20,1
10-1074,703010010_C4,1
10-1074,703010054_2A2,0
10-1074,703010200_1E5,1
10-1074,704010083_B8,1
10-1074,705010198_TF,1
10-1074,706010164_1A7_REV,1
10-1074,714909105_14,1
10-1074,714909105_20,1
10-1074,714909105_22,1
10-1074,714909105_5,1
10-1074,714909105_6,1
10-1074,714909112_11,0
10-1074,7190_BL_A3_2,1
10-1074,7190_BL_A9_3,1
10-1074,7190_V7_A3_5,0
10-1074,7190_V7_A9_8,0
10-1074,7190_V7_B11_4,0
10-1074,7190_V7_F3_5,0
10-1074,722_G4_16,1
10-1074,783_V0_C51,1
10-1074,8074_BL_D10_2,0
10-1074,8074_BL_E12_4,0
10-1074,8074_BL_F3_3,0
10-1074,8074_V7_E10_4,0
10-1074,8074_V7_E11_1,0
10-1074,8074_V7_E2_2,0
10-1074,8074_V7_E4_4,0
10-1074,8074_V7_G10_1,0
10-1074,89_6,1
10-1074,89_F1_2_25,0
10-1074,9004SS_A3_4,1
10-1074,91C22_D0_S68_A2,1
10-1074,91C22_W14_S28_B3,1
10-1074,91C22_W14_S31_B1,1
10-1074,91C22_W14_S34_A11,1
10-1074,91C22_W14_S48_B4,1
10-1074,91C22_W16_S42_B7,1
10-1074,91C33_D0_S17_A3,1
10-1074,91C33_D0_S63_A5,1
10-1074,91C33_D0_S75_A6,0
10-1074,91C34_D0_S15_0_4,1
10-1074,91C34_D0_S33_0_1,1
10-1074,91C34_D0_S7_0_10,1
10-1074,91C34_W12_S11_12_5,0
10-1074,91C34_W12_S19_12_8,1
10-1074,91C34_W12_S1_12_1,1
10-1074,91C34_W12_S4_12_2,1
10-1074,91C34_W12_S6_12_7,1
10-1074,91C34_W6_S52_6_6,1
10-1074,91C35_D0_S14_A3,1
10-1074,91C35_D0_S2_A1,1
10-1074,91C35_D0_S33_A5,1
10-1074,91C35_D0_S35_A7,1
10-1074,91C35_D0_S41_A10,1
10-1074,91C35_W3_S60_B3,0
10-1074,9245_PRE_E5,0
10-1074,9246_PRE_I10,1
10-1074,9250_PRE_L5,1
10-1074,9252_PRE_E14,1
10-1074,9252_PRE_H7,1
10-1074,9252_REBOUND_S70_D5,0
10-1074,9252_W12_12Q1,1
10-1074,9254_W12_12A5,1
10-1074,9255_PRE_A23,1
10-1074,9255_PRE_B1,1
10-1074,928_28,1
10-1074,92BR025_9,1
10-1074,92RW020_2,1
10-1074,9341_D0_S66_B5,1
10-1074,9341_D0_S76_A12,1
10-1074,9341_D0_S85_A5,1
10-1074,9341_D0_S87_B4,1
10-1074,9341_D0_S90_B2A,1
10-1074,9341_W4_S21_B2,0
10-1074,9341_W5_S36_B7,0
10-1074,9341_W5_S40_B6,0
10-1074,9342_D0_S10_B6,1
10-1074,9342_D0_S15_B7,1
10-1074,9342_D0_S16_B3,1
10-1074,9342_W20_S50_A1,1
10-1074,9342_W20_S52_A2,0
10-1074,9342_W20_S58_A3,1
10-1074,9342_W20_S69_A8,0
10-1074,9343_D0_S44_A3,1
10-1074,9343_D0_S60_A1,1
10-1074,9343_W7_S11_B9,0
10-1074,9343_W8_S40_B4,0
10-1074,9372_BL_C3_3,0
10-1074,9372_BL_C5_2,0
10-1074,9372_BL_E2_1,0
10-1074,9372_BL_E6_1,0
10-1074,9372_BL_E7_1,0
10-1074,9372_BL_F7_1,0
10-1074,9372_V7_E10_3,0
10-1074,9372_V7_F1_2,0
10-1074,9372_V7_G2_2,0
10-1074,93UG065,0
10-1074,96ZM651_02,1
10-1074,98_F4_H5_13,1
10-1074,A03349M1_VRC4A,1
10-1074,A07412M1_VRC12,1
